205,2.1154,2.72464,2.10171,-0.609242,2.42002
206,2.11299,2.72626,2.09204,-0.613271,2.41962
207,2.11137,2.71578,2.09687,-0.604408,2.41358
208,2.11701,2.71901,2.08801,-0.601992,2.41801
209,2.1154,2.71739,2.08801,-0.601992,2.4164
210,2.10976,2.71256,2.08237,-0.602797,2.41116
211,2.11137,2.71498,2.08559,-0.603603,2.41318
212,2.10976,2.71014,2.07995,-0.60038,2.40995
213,2.10896,2.71256,2.07592,-0.603602,2.41076
214,2.1154,2.71578,2.08076,-0.60038,2.41559
215,2.11057,2.71256,2.0864,-0.601992,2.41156
216,2.1146,2.70611,2.08398,-0.591518,2.41036
217,2.11621,2.71417,2.07834,-0.597963,2.41519
218,2.11137,2.71014,2.07915,-0.598769,2.41076
219,2.11299,2.71095,2.09365,-0.597963,2.41197
220,2.1154,2.71498,2.0864,-0.599575,2.41519
221,2.11701,2.71498,2.08559,-0.597963,2.416
221,2.11701,2.71498,2.08559,-0.597963,2.416
222,2.11863,2.71095,2.08559,-0.592323,2.41479
223,2.11782,2.7182,2.0872,-0.600379,2.41801
224,2.11299,2.72464,2.0864,-0.611659,2.41881
225,2.12185,2.69806,2.0872,-0.576209,2.40995
226,2.30076,2.40872,2.09284,-0.107961,2.35474
227,2.74479,2.16294,2.08479,0.58185,2.45386
228,2.7472,2.15971,2.08882,0.58749,2.45346
229,2.74962,2.1581,2.08479,0.591517,2.45386
230,2.74076,2.15327,2.08479,0.587488,2.44701
231,2.68517,2.15488,2.09123,0.530287,2.42002
232,2.5546,2.1581,2.08559,0.396493,2.35635
233,2.23787,2.15327,2.08962,0.0845957,2.19557
233,2.23787,2.15327,2.08962,0.0845957,2.19557
234,2.22739,2.15971,2.0864,0.0676765,2.19355
235,2.23464,2.15649,2.08479,0.0781498,2.19557
236,2.23223,2.15166,2.08479,0.0805674,2.19194
237,2.18711,2.15971,2.08882,0.0273933,2.17341
238,2.13232,2.1573,2.08237,-0.0249758,2.14481
239,2.1436,2.15327,2.07995,-0.00966835,2.14844
240,2.15166,2.1581,2.08318,-0.00644588,2.15488
241,2.14844,2.15408,2.09365,-0.00564003,2.15126
242,2.12829,2.1863,2.13071,-0.0580082,2.1573
243,2.11943,2.19275,2.13232,-0.0733166,2.15609
243,2.11943,2.19275,2.13232,-0.0733166,2.15609
244,2.13071,2.19436,2.13796,-0.0636482,2.16253
